id,source_id,collection,language,model,source_collection,unit_type,original,rewritten,delta,change_pct,known_failed_output
plainvoice-enrichment-svo-v3:8a6f30531f26e19eb06b87be,asset-references:6525703cca65802067b27a7c,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,18,18,0,0.0,False
plainvoice-enrichment-svo-v3:aba65e9a26650838844747f8,mcts-references:e5a863c649841f35dccd47d2,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,43,50,7,16.279069767441868,False
plainvoice-enrichment-svo-v3:cd49cfd213a2349b7d049683,coedit:a7d9c007abce693efe9d1b7c,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,19,31,12,63.1578947368421,False
plainvoice-enrichment-svo-v3:a57d6aa884d78cb6bef0309c,mcts-references:2654007f536679f781156265,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,57,65,8,14.035087719298245,False
plainvoice-enrichment-svo-v3:7399be39ebd16870801f52ea,arxivedits-alignment:8e2707d9e13e927548ce1113,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,25,25,0,0.0,False
plainvoice-enrichment-svo-v3:270720971a853cb7a3a0dd2b,iterater-human-doc:b341b5c8797e7324cb1bd105,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,154,137,-17,-11.038961038961038,False
plainvoice-enrichment-svo-v3:e18bc260d77a13c17b322d4a,asset-references:d3e5f3d658c5ad709d1be56c,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,12,12,0,0.0,False
plainvoice-enrichment-svo-v3:05378ee1d979e604700bb2c3,mcts-references:f300d4a7bb494d11b7b7a994,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,57,63,6,10.526315789473696,False
plainvoice-enrichment-svo-v3:24ac0ca50d6ecaccde7fc770,mcts-references:49650e61c2af089c60b87efb,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,25,25,0,0.0,False
plainvoice-enrichment-svo-v3:fb9c43bc44f1912fa3c7cad4,coedit:b254e1dbfb2835ff0554ee95,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,26,21,-5,-19.23076923076923,False
plainvoice-enrichment-svo-v3:6ddd5d4616539453a3bc2f90,mcts-references:b3deda169377c4ef12d9bae7,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,37,17,-20,-54.054054054054056,False
plainvoice-enrichment-svo-v3:5e79fd65071a2355bec4f1c8,mcts-references:9bf9910f289316371463baff,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,58,58,0,0.0,False
plainvoice-enrichment-svo-v3:af5deaf6285a810c32bd0514,mcts-references:fcc11e48c19371778a7b0199,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,28,29,1,3.571428571428581,False
plainvoice-enrichment-svo-v3:4740d4a81dc94205baea5c49,arxivedits-alignment:e034c6c3f5f8616d9edf5211,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,27,36,9,33.33333333333333,False
plainvoice-enrichment-svo-v3:426798f6b399439df1073d4c,asset-references:04ae6eca0cc3e494b3c114db,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,14,18,4,28.57142857142858,False
plainvoice-enrichment-svo-v3:57bf488f626e5e9700b2ec24,mcts-references:ac5ee28811bc69aa94ebd1f0,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,51,55,4,7.843137254901955,False
plainvoice-enrichment-svo-v3:1bfbeee3578a3859169098f0,mcts-references:cf9f3bbf36a0479ead5b42ef,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,54,50,-4,-7.4074074074074066,False
plainvoice-enrichment-svo-v3:5ad309f70d92d9a32dffb06a,coedit:d26dbce1ab13a7c018ac4bf9,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,35,33,-2,-5.714285714285716,False
plainvoice-enrichment-svo-v3:1b6f603f53e54649c37b7a89,iterater-human-doc:d1feb997b753cdfc225bbec9,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,197,208,11,5.583756345177671,False
plainvoice-enrichment-svo-v3:72455f8d2767441d3ccd2cc6,mcts-references:e33297522b8189b26078d378,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,32,45,13,40.625,False
plainvoice-enrichment-svo-v3:654cfe8bb0211ef51e6e0f0c,arxivedits-alignment:0be7ccee47f0afcdc18c6da1,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,42,42,0,0.0,False
plainvoice-enrichment-svo-v3:3aa207a127be8f9f2c6a8c33,mcts-references:080d5438cd67bcf4eaf6010e,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,38,42,4,10.526315789473696,False
plainvoice-enrichment-svo-v3:e437b7a3a4c1cd3820f78ac2,asset-references:b6f631b5ec3099453e499802,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,23,20,-3,-13.043478260869568,False
plainvoice-enrichment-svo-v3:4199fe07ee3b96579e5fa03a,mcts-references:85119ee5bc096b082dc8efd3,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,39,36,-3,-7.692307692307687,False
plainvoice-enrichment-svo-v3:db3d4bdd04512f473f8f62a3,coedit:31b3fff9d5038424d24533dc,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,22,20,-2,-9.090909090909093,False
plainvoice-enrichment-svo-v3:683cdaaa0a67cf3377fff834,mcts-references:8f2155ba6387cb2b7dfbe5c7,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,47,49,2,4.255319148936176,False
plainvoice-enrichment-svo-v3:42df1ba2fd2ac3c2523b5631,mcts-references:62cba9f0857e070e6371064d,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,51,47,-4,-7.843137254901967,False
plainvoice-enrichment-svo-v3:d354eab24f11c909ef7165b4,arxivedits-alignment:f596b4a484a87cdee66fa637,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,31,38,7,22.580645161290324,False
plainvoice-enrichment-svo-v3:1f1cc77870fdd02b0c5dc134,iterater-human-doc:5a9c8f4dbf6b01213515ca22,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,135,124,-11,-8.148148148148149,False
plainvoice-enrichment-svo-v3:f760a936a941c30abbe4f010,asset-references:5e50c4c45266ba5df18215da,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,25,23,-2,-7.9999999999999964,False
plainvoice-enrichment-svo-v3:7fb2fef2532f462236eed365,mcts-references:9c02a585cd9fb6751a415eb9,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,37,37,0,0.0,False
plainvoice-enrichment-svo-v3:d16f0b887a6b96407a45f3c4,mcts-references:f970e33efcd3d0fd1118335a,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,60,72,12,19.999999999999996,False
plainvoice-enrichment-svo-v3:6f11d6fced180e1a5e78527e,coedit:912ff3136761c7c5af74c4b0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,14,18,4,28.57142857142858,False
plainvoice-enrichment-svo-v3:e119ff8c7d96cad191ff97f4,iterater-human-doc:33fa5bc1b71803f09a520bf1,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,667,550,-117,-17.541229385307343,False
plainvoice-enrichment-svo-v3:bfe3998828c2ce20b6fc8efa,mcts-references:c1b6151dd0f1e8cc04918bd2,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,22,18,-4,-18.181818181818176,False
plainvoice-enrichment-svo-v3:3b6c923ad958e463b638b317,mcts-references:e87d2d48a9f42b34573f0a95,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,50,61,11,21.999999999999996,False
plainvoice-enrichment-svo-v3:4aae0071e8a55564e726ec46,arxivedits-alignment:3bd4c81d6f2d5f834ae9e2d0,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,21,19,-2,-9.523809523809524,False
plainvoice-enrichment-svo-v3:0eadd1540cd90dd8416b7d67,asset-references:c1dcfe0d8f1edf85d27f77a4,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,12,13,1,8.333333333333325,False
plainvoice-enrichment-svo-v3:b456080cc9df35620ad07364,mcts-references:8acc4d3443a668061c6a3503,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,44,56,12,27.27272727272727,False
plainvoice-enrichment-svo-v3:211db570f72c9e7cd28a3792,iterater-human-doc:330eff3afeadd0a8bed6000b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,164,202,38,23.17073170731707,False
plainvoice-enrichment-svo-v3:ef0245aeb43da35300818ed5,coedit:b00aa451bf8ca5e94b867705,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,19,20,1,5.263157894736836,False
plainvoice-enrichment-svo-v3:3118a03585c67e0e50a510f5,mcts-references:4963d436d84c98b2d234f385,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,44,78,34,77.27272727272727,False
plainvoice-enrichment-svo-v3:6f2add2b3d9cf380583444b8,mcts-references:638f21d744c31689317666a0,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,47,56,9,19.14893617021276,False
plainvoice-enrichment-svo-v3:261d81ce5832a31e9c04f416,mcts-references:04226ce043f24dc321901b7e,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,39,46,7,17.948717948717952,False
plainvoice-enrichment-svo-v3:46a7c09a9b82f4f3010722fe,arxivedits-alignment:aae48db265489a8c30dab430,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,19,17,-2,-10.526315789473683,False
plainvoice-enrichment-svo-v3:14389f95593bee28953a2350,mcts-references:09c446b06efbb110558dd181,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,51,53,2,3.9215686274509887,False
plainvoice-enrichment-svo-v3:78da9865271eaa04ba99c8ac,iterater-human-doc:a72ed30f5cdb6aa842f6092b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,76,72,-4,-5.263157894736848,False
plainvoice-enrichment-svo-v3:54bf2e8d24e4095b28caee8d,asset-references:076e501601ed7641e6043f76,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,8,8,0,0.0,False
plainvoice-enrichment-svo-v3:ae816829d9b95c0286875e3d,coedit:eeff2ff6b6541d8e607409d3,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,13,17,4,30.76923076923077,False
plainvoice-enrichment-svo-v3:e64dbf3da418228a3b7922b1,mcts-references:a423c6cc759236e0dab7c114,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,62,54,-8,-12.903225806451612,False
plainvoice-enrichment-svo-v3:4ad108496acac9e201266596,mcts-references:56099fc1f2e7772359ea4170,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,59,54,-5,-8.47457627118644,False
plainvoice-enrichment-svo-v3:ddf3e84d520a7df5ea58deb2,arxivedits-alignment:f2fd17e54138a0802808ba1e,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,19,18,-1,-5.263157894736848,False
plainvoice-enrichment-svo-v3:5143505fcc05310853b6f52d,mcts-references:57f596cab390bca74c70e966,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,41,43,2,4.878048780487809,False
plainvoice-enrichment-svo-v3:770573553bbc16e2306bb068,iterater-human-doc:3689411623871d4a2dee5e4b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,94,95,1,1.0638297872340496,False
plainvoice-enrichment-svo-v3:c932db4b66d487266d7d724b,mcts-references:2879255c4939a7ce5c57bec7,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,48,57,9,18.75,False
plainvoice-enrichment-svo-v3:b5e37ed4d1b06c5d16b96e77,mcts-references:858565052b92af35d25e8fc4,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,26,24,-2,-7.692307692307687,False
plainvoice-enrichment-svo-v3:f296191e126b26ff302948e5,asset-references:0f5c063e472950eab006d911,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,15,15,0,0.0,False
plainvoice-enrichment-svo-v3:467a9ee0f0f5fd3d6497db33,mcts-references:41fd20bcaf52c4f426800f4c,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,34,48,14,41.176470588235304,False
plainvoice-enrichment-svo-v3:a4240cf6d3b01c266cad68e1,coedit:cc87f64b4fc5b6d6e9fb7042,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,27,32,5,18.518518518518512,False
plainvoice-enrichment-svo-v3:04bca39205a2fe0b46679a12,mcts-references:aae01786ffeacb30934816d1,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,48,33,-15,-31.25,False
plainvoice-enrichment-svo-v3:9497ab4b2dd7437fa8406faa,arxivedits-alignment:e55a08104bd74dd4b426476b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,22,21,-1,-4.545454545454541,False
plainvoice-enrichment-svo-v3:70828b187292e338e26dcb19,mcts-references:f570868773ef84818324e7a3,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,33,35,2,6.060606060606055,False
plainvoice-enrichment-svo-v3:e3e1244a1a9056302c2b0d32,iterater-human-doc:caaabd9f237940365c6fd172,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,137,141,4,2.9197080291970767,False
plainvoice-enrichment-svo-v3:b4f8db08e7d013c99289019a,asset-references:72f20afd3cf9b2924e09037b,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,17,19,2,11.764705882352944,False
plainvoice-enrichment-svo-v3:49a754b7dee420a79cd8ba4a,mcts-references:2b8e358867467854e385d0f8,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,46,66,20,43.47826086956521,False
plainvoice-enrichment-svo-v3:39073815a6dd8b45427d82eb,mcts-references:cd11f8667f02273aefcde4de,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,52,57,5,9.615384615384626,False
plainvoice-enrichment-svo-v3:3d5443d8725f260b5470e62d,coedit:ff26f20d3c1a3841a426fa30,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,36,45,9,25.0,False
plainvoice-enrichment-svo-v3:7b219ae793a783ca54b08e37,iterater-human-doc:af7983349dbd1e247a57e98d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,67,66,-1,-1.4925373134328401,False
plainvoice-enrichment-svo-v3:3e050fbde0d5d5d8b9182ec8,arxivedits-alignment:c6b3d6ddfa75276df6c57a4a,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,20,23,3,14.999999999999991,False
plainvoice-enrichment-svo-v3:6a50cd97f426ef5c9a3cf02b,mcts-references:08a0bda255199db1e8e1a6d4,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,36,46,10,27.777777777777768,False
plainvoice-enrichment-svo-v3:7bc7e6f983930ededa15616e,mcts-references:fb122fedcee253f46ab47d60,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,65,85,20,30.76923076923077,False
plainvoice-enrichment-svo-v3:57a29f9f70694472de5ba422,asset-references:53482afcf7fb50b886f93ac5,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,5,5,0,0.0,False
plainvoice-enrichment-svo-v3:956387338a0b511ca91d4712,coedit:86f8e732662413c9797a7790,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,25,23,-2,-7.9999999999999964,False
plainvoice-enrichment-svo-v3:df7b7d78f7e1ae461353767c,mcts-references:4420649b20006ae44913efd2,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,55,57,2,3.6363636363636376,False
plainvoice-enrichment-svo-v3:c1d7d6511d027b0e75c462c1,mcts-references:a7a4d429474ea11c92f74a1e,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,35,37,2,5.714285714285716,False
plainvoice-enrichment-svo-v3:c64f49191784dddb863eef52,mcts-references:a132a25f62d876fc566033e0,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,85,90,5,5.882352941176472,False
plainvoice-enrichment-svo-v3:a0ef6ac2b8c2decdace1abdf,arxivedits-alignment:16d706763f9016c5660d4428,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,24,23,-1,-4.1666666666666625,False
plainvoice-enrichment-svo-v3:3ad842f0e00e7fe9c594b5da,asset-references:652c3677a2937cc17be6d5c6,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,20,21,1,5.000000000000004,False
plainvoice-enrichment-svo-v3:cc4253225f8e9c7b56c00b80,iterater-human-doc:0760e72e46dfb5892d2bd809,ai-enrichment-units,en,google/gemini-2.5-flash-lite,iterater-human-doc,human-document-revision-unit,144,150,6,4.166666666666674,False
plainvoice-enrichment-svo-v3:b78675e2632ecf85f719fdab,mcts-references:4a429c9715c7fec982e71ab7,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,64,59,-5,-7.8125,False
plainvoice-enrichment-svo-v3:4badcbb12e9e64bbbd32cb1b,mcts-references:fa0529b4a76d41165cdb23fd,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,47,91,44,93.61702127659575,False
plainvoice-enrichment-svo-v3:794d1bdc6a0c2f4f1a1485bd,mcts-references:726cdbc51dd0a762e917c8cb,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,49,57,8,16.326530612244895,False
plainvoice-enrichment-svo-v3:b5d72feab50e26db0eb674ab,coedit:3703e341c43ae1e340397554,ai-enrichment-units,en,google/gemini-2.5-flash-lite,coedit,instruction-editing-source-unit,12,11,-1,-8.333333333333337,False
plainvoice-enrichment-svo-v3:46442b6323f00d8dfd901b3f,mcts-references:0f798ead2ca4781b37fbc2ac,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,23,26,3,13.043478260869556,False
plainvoice-enrichment-svo-v3:d00c81800128a7fb3540eb59,arxivedits-alignment:72496bf8dd7df486ad21570d,ai-enrichment-units,en,google/gemini-2.5-flash-lite,arxivedits-alignment,scientific-sentence-revision-unit,35,30,-5,-14.28571428571429,False
plainvoice-enrichment-svo-v3:79a1fcb8230927ddf5840dc9,mcts-references:ac4c01761c075177b91c8b76,ai-enrichment-units,zh,google/gemini-2.5-flash-lite,mcts-references,human-reference-sentence,40,19,-21,-52.5,False
plainvoice-enrichment-svo-v3:93e4e2246e430e6aa74ec450,asset-references:95cebb58cfe00465aef181c2,ai-enrichment-units,en,google/gemini-2.5-flash-lite,asset-references,human-reference-sentence,23,22,-1,-4.347826086956519,False
